ID	GrossMonthlyIncome	CreditCardPayment	CarPayment	StudentLoanPayments	AppraisedValue	DownPayment	LoanAmount	MonthlyMortgagePayment	CreditScore
5521	6033	429	429	232	370766	33368.94	337397.06	2244.71	630
5522	7280	201	446	299	360117	72023.4	288093.6	2113.93	504
5523	3446	479	443	320	348125	52218.75	295906.25	1588.49	742
5524	3339	336	350	231	338734	16936.7	321797.3	1727.48	723
5525	9883	315	431	342	420543	37848.87	382694.13	2808.07	504
5526	8352	415	483	224	297586	83324.08	214261.92	1572.18	583
5527	9242	458	399	351	434157	104197.68	329959.32	1391.12	821
5528	8993	480	376	378	461960	73913.6	388046.4	2581.68	640
5529	2058	209	482	299	476740	123952.4	352787.6	2115.14	665
5530	4878	495	437	231	371198	44543.76	326654.24	1753.55	737
5531	7264	312	419	300	401376	112385.28	288990.72	2120.51	531
5532	2827	213	378	410	428424	124242.96	304181.04	2231.97	513
5533	7001	254	443	213	422914	21145.7	401768.3	2948.03	580
5534	4941	279	448	348	237188	68784.52	168403.48	710	839
5535	9930	364	453	400	242917	53441.74	189475.26	1017.14	719
5536	9165	222	462	205	452816	63394.24	389421.76	1641.82	826
5537	7170	440	459	331	449778	121440.06	328337.94	1384.29	601
5538	9453	316	370	338	471183	47118.3	424064.7	1787.87	799
5539	7490	281	365	311	315923	69503.06	246419.94	1477.41	652
5540	2628	469	467	357	460312	87459.28	372852.72	2735.86	542
5541	5695	358	394	385	247372	27210.92	220161.08	928.21	849
5542	9105	335	364	362	263279	21062.32	242216.68	1777.3	525
5543	2665	424	387	354	443607	44360.7	399246.3	2143.24	733
5544	7828	478	364	439	496029	59523.48	436505.52	3202.92	598
5545	2660	294	492	204	297082	56445.58	240636.42	1148.84	763
5546	4064	373	396	234	345880	86470	259410	1725.86	645
5547	5358	288	471	412	430018	86003.6	344014.4	2062.54	682
5548	7465	368	359	374	281457	73178.82	208278.18	878.11	830
5549	4528	208	366	315	331580	19894.8	311685.2	1488.03	777
5550	8281	323	411	331	359114	61049.38	298064.62	1423.01	699
5551	7690	350	437	318	437666	35013.28	402652.72	2678.86	617
5552	9167	309	355	286	417856	121178.24	296677.76	2176.92	566
5553	5701	271	479	236	267084	37391.76	229692.24	1685.4	500
5554	5916	360	409	437	295814	62120.94	233693.06	985.26	806
5555	2514	372	482	284	319265	70238.3	249026.7	1827.27	506
5556	8266	333	395	344	357289	75030.69	282258.31	1692.28	661
5557	7990	254	455	300	427462	38471.58	388990.42	2587.96	613
5558	9445	445	399	374	350966	73702.86	277263.14	1662.33	693
5559	2541	458	466	367	393695	31495.6	362199.4	2657.69	542
5560	5307	232	392	280	243815	24381.5	219433.5	1610.13	533
5561	3822	408	442	235	396044	63367.04	332676.96	1785.88	746
5562	7825	385	358	440	253874	48236.06	205637.94	981.75	757
5563	9318	224	398	372	318053	73152.19	244900.81	1629.33	617
5564	6293	354	362	300	419614	83922.8	335691.2	2463.18	520
5565	4816	343	365	238	406192	105609.92	300582.08	1802.14	695
5566	2634	461	384	304	485303	140737.87	344565.13	2292.4	613
5567	3832	355	499	380	446607	98253.54	348353.46	2317.6	613
5568	2284	460	484	353	296832	53429.76	243402.24	1306.64	742
5569	5677	421	352	278	405823	20291.15	385531.85	2564.95	642
5570	4375	458	478	294	270263	51349.97	218913.03	922.95	847
5571	7247	489	398	318	244191	43954.38	200236.62	844.21	812
5572	5561	446	484	267	441375	48551.25	392823.75	2355.18	667
5573	3362	431	444	373	374706	97423.56	277282.44	2034.6	594
5574	3938	271	351	256	284203	56840.6	227362.4	1512.65	607
5575	4272	201	439	306	380655	26645.85	354009.15	2355.23	625
5576	3690	337	416	211	324885	55230.45	269654.55	1978.63	558
5577	2678	338	376	379	294353	47096.48	247256.52	1814.28	518
5578	5200	403	467	340	478936	134102.08	344833.92	2067.45	697
5579	9439	201	387	350	410244	98458.56	311785.44	1673.73	731
5580	4864	296	359	400	467707	51447.77	416259.23	3054.36	593
5581	3834	261	454	214	311988	53037.96	258950.04	1900.08	555
5582	9618	444	395	311	283051	39627.14	243423.86	1459.45	656
5583	5892	272	406	289	400141	20007.05	380133.95	1602.66	831
5584	3083	402	469	347	375669	71377.11	304291.89	2232.79	556
5585	7241	323	427	370	468256	46825.6	421430.4	1776.77	821
5586	7673	431	413	417	481680	33717.6	447962.4	2404.76	719
5587	6535	454	402	356	377088	79188.48	297899.52	1786.06	682
5588	2197	481	460	377	275433	44069.28	231363.72	975.44	837
5589	4726	318	462	237	248930	69700.4	179229.6	1192.42	639
5590	2677	295	459	349	414720	58060.8	356659.2	2372.86	612
5591	8983	358	447	411	355106	67470.14	287635.86	2110.57	571
5592	6645	382	402	229	415453	49854.36	365598.64	1962.61	716
5593	7291	402	367	357	487705	73155.75	414549.25	1747.76	808
5594	4837	357	368	430	471879	28312.74	443566.26	2381.16	719
5595	4816	480	384	360	337510	23625.7	313884.3	2303.17	590
5596	9664	336	460	327	487333	107213.26	380119.74	1814.75	759
5597	9121	354	380	260	358909	53836.35	305072.65	2238.52	544
5598	4653	247	476	334	433713	99753.99	333959.01	2221.84	625
5599	7450	499	386	348	487965	53676.15	434288.85	2073.36	782
5600	5664	404	455	275	355489	46213.57	309275.43	2269.35	508
5601	5354	336	461	413	397172	95321.28	301850.72	1272.61	824
5602	9728	450	417	379	360111	97229.97	262881.03	1255.03	784
5603	8232	488	364	200	440350	61649	378701	2778.77	579
5604	9922	381	398	445	393221	27525.47	365695.53	2192.53	657
5605	3526	310	391	421	247397	39583.52	207813.48	1524.86	535
5606	6630	434	407	257	292039	84691.31	207347.69	989.91	753
5607	5247	281	497	299	341165	85291.25	255873.75	1373.59	739
5608	4343	454	408	388	462107	83179.26	378927.74	1809.06	785
5609	5961	362	459	324	382001	103140.27	278860.73	1855.27	617
5610	8322	335	484	317	257766	48975.54	208790.46	1251.8	683
5611	9290	310	438	442	418631	37676.79	380954.21	2534.5	643
5612	2010	349	389	446	247190	32134.7	215055.3	1026.71	779
5613	3718	311	410	338	387879	100848.54	287030.46	1909.62	615
5614	4365	475	380	240	405973	56836.22	349136.78	2322.82	644
5615	5335	317	441	374	375277	97572.02	277704.98	2037.7	576
5616	2051	222	467	290	295951	26635.59	269315.41	1976.14	590
5617	5274	371	363	326	389882	46785.84	343096.16	2517.52	528
5618	6165	293	467	236	273040	68260	204780	1502.6	575
5619	3841	444	417	325	458401	128352.28	330048.72	2421.78	564
5620	8896	344	416	273	239225	11961.25	227263.75	1084.99	758
5621	2607	415	378	444	388150	69867	318283	2335.45	560
5622	7155	345	417	371	329280	46099.2	283180.8	1351.95	793
5623	8023	291	364	351	421620	50594.4	371025.6	1771.33	778
5624	6506	407	400	217	451693	94855.53	356837.47	2139.42	695
5625	9720	295	424	336	328235	49235.25	278999.75	1856.19	609
5626	4282	248	462	266	465900	83862	382038	2541.71	615
5627	3688	362	480	322	278573	16714.38	261858.62	1742.15	626
5628	7337	350	484	434	299810	83946.8	215863.2	1583.93	539
5629	6429	463	493	442	445668	84676.92	360991.08	1521.95	823
5630	4516	455	350	408	273996	65759.04	208236.96	877.94	807
5631	9827	482	393	314	293506	32285.66	261220.34	1737.91	628
5632	3530	498	410	218	342032	61565.76	280466.24	1865.95	750
5633	2147	447	372	368	243300	58392	184908	882.78	791
5634	4331	427	384	404	304853	70116.19	234736.81	1407.37	690
5635	4510	358	430	344	385993	69478.74	316514.26	1334.44	831
5636	8663	259	427	259	378135	79408.35	298726.65	2191.95	573
5637	3583	417	357	407	493032	103536.72	389495.28	2335.22	661
5638	2899	271	401	366	244401	65988.27	178412.73	851.77	793
5639	8914	353	474	415	475484	80832.28	394651.72	2895.81	502
5640	9894	237	364	266	288783	17326.98	271456.02	1991.85	588
5641	8348	349	473	273	394253	35482.77	358770.23	1712.82	791
5642	8992	385	449	444	248735	27360.85	221374.15	1056.87	757
5643	2969	425	416	406	424108	38169.72	385938.28	1627.13	802
5644	6846	229	465	237	358056	17902.8	340153.2	1434.1	826
5645	3266	348	464	359	424910	25494.6	399415.4	2930.77	516
5646	2683	381	433	347	293454	79232.58	214221.42	1571.88	539
5647	2981	479	440	281	450617	99135.74	351481.26	1678.03	790
5648	8393	277	421	235	279432	72652.32	206779.68	987.2	794
5649	2044	390	376	231	386081	34747.29	351333.71	2577.96	517
5650	3428	432	381	387	481109	62544.17	418564.83	3071.28	524
5651	5968	259	454	267	358194	100294.32	257899.68	1892.38	562
5652	9719	389	414	214	451063	103744.49	347318.51	2548.5	557
5653	8554	470	479	293	415738	78990.22	336747.78	1419.74	820
5654	5306	247	370	405	443643	39927.87	403715.13	2420.48	672
5655	5821	280	484	340	261686	54954.06	206731.94	1516.93	576
5656	4686	498	458	202	319698	51151.68	268546.32	1282.08	759
5657	2265	262	466	230	458135	96208.35	361926.65	1525.9	804
5658	5217	356	493	369	353349	95404.23	257944.77	1892.71	570
5659	8854	256	373	291	434893	113072.18	321820.82	1929.48	695
5660	8483	210	363	244	252192	42872.64	209319.36	1535.91	552
5661	6897	329	399	349	233403	32676.42	200726.58	1077.54	711
5662	5899	457	464	412	385947	23156.82	362790.18	2662.03	538
5663	2143	442	410	358	333525	50028.75	283496.25	2080.2	584
5664	5570	205	416	297	301309	39170.17	262138.83	1923.48	504
5665	3783	222	373	431	441280	66192	375088	2013.55	722
5666	5479	259	421	293	285001	25650.09	259350.91	1903.03	592
5667	2004	305	418	256	248972	37345.8	211626.2	1268.81	668
5668	7636	410	368	441	353040	21182.4	331857.6	1781.48	739
5669	2013	213	468	302	357755	17887.75	339867.25	1824.48	701
5670	5951	437	370	293	431429	86285.8	345143.2	1852.8	799
5671	2098	430	452	438	240205	14412.3	225792.7	1656.79	554
5672	6226	219	496	398	409501	73710.18	335790.82	2013.24	678
5673	2628	480	497	443	335388	46954.32	288433.68	1377.03	793
5674	8982	302	351	427	316614	82319.64	234294.36	1257.74	717
5675	4543	470	420	264	455676	91135.2	364540.8	1956.93	601
5676	4210	239	356	356	445837	57958.81	387878.19	2325.53	651
5677	6970	219	417	352	234278	63255.06	171022.94	721.04	818
5678	5483	264	397	303	399825	51977.25	347847.75	1660.68	787
5679	3769	459	433	264	352646	42317.52	310328.48	2277.08	571
5680	9619	419	408	402	386531	46383.72	340147.28	1434.07	827
5681	6897	410	393	364	410531	73895.58	336635.42	2018.3	659
5682	7843	281	364	390	240887	65039.49	175847.51	839.52	756
5683	8070	239	440	385	262809	34165.17	228643.83	1370.84	667
5684	7731	280	434	400	293892	14694.6	279197.4	1332.93	789
5685	8786	262	429	333	372541	59606.56	312934.44	2081.96	613
5686	8917	273	363	428	278478	75189.06	203288.94	857.07	810
5687	3302	428	489	285	349444	97844.32	251599.68	1673.9	642
5688	4617	420	383	302	405932	20296.6	385635.4	2312.08	655
5689	5994	231	474	379	339716	67943.2	271772.8	1994.17	526
5690	8008	224	487	358	422688	101445.12	321242.88	2137.24	648
5691	6111	414	415	344	322783	61328.77	261454.23	1567.55	693
5692	6550	443	394	406	236645	40229.65	196415.35	1054.4	747
5693	8136	272	481	343	416143	45775.73	370367.27	2717.62	520
5694	7263	429	482	319	462906	50919.66	411986.34	1736.95	820
5695	8624	216	365	337	246153	19692.24	226460.76	1081.16	782
5696	4525	470	367	399	347145	52071.75	295073.25	1408.72	778
5697	9069	353	432	421	458202	54984.24	403217.76	2958.67	508
5698	2001	375	373	261	307283	46092.45	261190.55	1101.19	847
5699	2615	263	401	237	301233	45184.95	256048.05	1535.14	690
5700	4222	477	496	346	332044	46486.16	285557.84	2095.32	542
5701	5851	412	442	282	385785	46294.2	339490.8	2035.42	654
5702	9428	205	492	443	447395	85005.05	362389.95	2410.99	618
5703	9627	419	404	319	236109	47221.8	188887.2	1132.47	692
5704	6604	349	411	421	301711	66376.42	235334.58	1565.69	630
5705	7876	238	424	441	314566	53476.22	261089.78	1100.77	823
5706	5532	248	438	434	498969	69855.66	429113.34	3148.68	561
5707	3174	258	416	219	445555	71288.8	374266.2	2009.14	737
5708	7355	408	496	246	475008	109251.84	365756.16	1746.18	757
5709	2618	453	446	324	329810	89048.7	240761.3	1766.62	592
5710	7433	387	428	430	270121	35115.73	235005.27	990.79	818
5711	3475	226	481	326	338941	20336.46	318604.54	2119.68	611
5712	3796	298	371	314	240257	33635.98	206621.02	1516.11	543
5713	6402	446	449	405	471518	70727.7	400790.3	1913.43	752
5714	5334	453	473	205	419182	104795.5	314386.5	1500.93	768
5715	7735	400	367	225	233699	44402.81	189296.19	903.73	798
5716	7860	439	407	382	308338	64750.98	243587.02	1307.63	723
5717	3877	370	367	404	237117	30825.21	206291.79	1372.46	607
5718	9973	303	426	233	472482	70872.3	401609.7	2671.92	646
5719	4117	434	413	276	451407	63196.98	388210.02	2848.55	541
5720	2243	356	414	333	364168	25491.76	338676.24	2485.09	513
5721	9552	467	450	291	370190	25913.3	344276.7	2290.48	612
5722	5218	233	394	366	384138	111400.02	272737.98	2001.25	526
5723	7426	203	459	255	260907	36526.98	224380.02	1345.27	660
5724	7793	473	395	340	421624	71676.08	349947.92	2098.11	699
5725	6182	207	392	201	275685	79948.65	195736.35	1173.54	688
5726	6244	459	446	269	266572	42651.52	223920.48	1069.03	793
5727	8352	275	388	298	478869	134083.32	344785.68	1453.63	813
5728	4320	486	491	273	367020	84414.6	282605.4	1694.36	698
5729	3845	249	463	277	370117	22207.02	347909.98	2085.9	685
5730	2601	417	458	298	487101	131517.27	355583.73	1697.61	779
5731	4737	266	448	345	299737	35968.44	263768.56	1415.97	715
5732	7998	392	462	449	364418	32797.62	331620.38	2433.31	555
5733	8326	499	411	297	396097	31687.76	364409.24	1739.75	764
5734	7123	247	402	397	298050	86434.5	211615.5	1552.76	523
5735	2753	436	448	295	414833	53928.29	360904.71	2401.11	623
5736	2809	205	367	412	488635	136817.8	351817.2	2340.65	600
5737	6453	452	473	353	418441	96241.43	322199.57	2364.19	503
5738	6888	201	420	282	489427	88096.86	401330.14	1692.02	820
5739	5624	285	495	303	406656	85397.76	321258.24	2137.34	603
5740	6492	238	422	288	302228	24178.24	278049.76	2040.23	541
5741	8336	466	369	399	243457	53560.54	189896.46	1138.53	657
5742	9751	382	377	226	464020	27841.2	436178.8	2615.11	800
5743	4481	373	398	298	450296	31520.72	418775.28	2786.12	646
5744	5438	345	495	375	418918	75405.24	343512.76	2520.57	500
5745	5137	329	405	331	316021	31602.1	284418.9	1705.24	687
5746	3852	316	478	392	467736	98224.56	369511.44	2215.41	651
5747	6210	383	377	365	396762	99190.5	297571.5	1597.43	744
5748	5068	445	414	314	407774	81554.8	326219.2	2393.68	568
5749	3966	438	488	367	292857	58571.4	234285.6	987.76	833
5750	4265	214	486	419	316968	15848.4	301119.6	1437.59	785
5751	2508	366	415	360	354350	77957	276393	1165.28	825
5752	2415	286	459	333	259552	46719.36	212832.64	1276.04	692
5753	4490	239	411	400	255040	63760	191280	1026.83	743
5754	4789	430	388	440	401746	28122.22	373623.78	2485.73	631
5755	7639	416	410	357	246798	22211.82	224586.18	1647.93	545
5756	2836	338	407	255	395329	55346.06	339982.94	2494.67	542
5757	9615	385	403	343	463153	74104.48	389048.52	1857.38	798
5758	3845	267	464	386	256317	43573.89	212743.11	1275.5	671
5759	7985	278	453	437	332472	73143.84	259328.16	1238.07	768
5760	2725	302	380	201	369055	70120.45	298934.55	1427.16	755
5761	9601	474	459	227	312503	56250.54	256252.46	1375.62	743
5762	3480	338	411	345	378592	75718.4	302873.6	2015.03	644
5763	8189	223	499	286	315476	85178.52	230297.48	970.94	846
5764	3430	202	454	204	462994	23149.7	439844.3	1854.4	803
5765	4639	423	376	205	451234	121833.18	329400.82	1572.61	780
5766	3482	436	441	237	268715	16122.9	252592.1	1355.97	717
5767	9466	209	351	288	459238	27554.28	431683.72	3167.54	565
5768	5810	357	434	406	460733	69109.95	391623.05	1651.1	836
5769	8653	341	422	386	386532	61845.12	324686.88	1550.1	795
5770	6117	439	395	396	294799	70751.76	224047.24	1069.64	766
5771	6147	407	421	415	269391	43102.56	226288.44	1214.77	737
5772	2368	415	370	351	246255	68951.4	177303.6	1300.99	582
5773	8792	289	433	295	474182	23709.1	450472.9	2150.63	785
5774	6775	483	367	341	236774	68664.46	168109.54	1118.44	631
5775	4441	342	436	411	417800	29246	388554	2851.07	552
5776	3929	417	387	213	373630	108352.7	265277.3	1424.07	728
5777	5132	498	402	332	367812	25746.84	342065.16	1836.28	708
5778	3139	341	381	384	466486	23324.3	443161.7	2378.99	724
5779	4027	226	474	217	352274	52841.1	299432.9	2197.13	568
5780	8568	402	409	267	406313	89388.86	316924.14	1336.16	817
5781	4118	344	411	365	369750	103530	266220	1953.43	571
5782	3780	300	396	405	463703	102014.66	361688.34	2653.94	541
5783	3086	456	370	292	269413	64659.12	204753.88	1227.6	677
5784	2830	454	368	422	363724	80019.28	283704.72	1522.99	729
5785	2235	401	416	316	356659	99864.52	256794.48	1082.66	830
5786	9504	372	440	409	261822	70691.94	191130.06	1145.92	690
5787	2565	363	468	223	315209	78802.25	236406.75	1128.64	757
5788	5267	407	464	312	318336	92317.44	226018.56	1658.44	535
5789	4845	473	489	279	436464	104751.36	331712.64	2433.99	543
5790	4390	271	494	259	337989	30419.01	307569.99	1468.39	768
5791	5384	209	361	262	372523	55878.45	316644.55	2323.43	599
5792	4545	422	395	343	256301	53823.21	202477.79	1086.94	733
5793	4740	359	420	428	307256	82959.12	224296.88	1645.81	585
5794	7242	227	455	268	457312	109754.88	347557.12	1465.31	810
5795	3540	463	436	349	445561	71289.76	374271.24	1577.94	830
5796	2600	400	375	396	348007	76561.54	271445.46	1805.93	602
5797	9914	295	446	356	363284	47226.92	316057.08	1508.9	770
5798	2892	307	442	360	498109	99621.8	398487.2	2923.96	557
5799	6728	423	460	221	312492	46873.8	265618.2	1949.01	799
5800	3961	239	350	202	310724	34179.64	276544.36	2029.18	540
5801	9011	499	495	444	304380	88270.2	216109.8	1437.78	619
5802	5210	242	415	431	311078	43550.92	267527.08	1963.02	599
5803	7811	428	482	373	322828	61337.32	261490.68	1403.74	719
5804	8878	333	399	410	359545	68313.55	291231.45	1746.08	675
5805	8556	278	408	220	375245	90058.8	285186.2	2092.6	533
5806	6315	447	368	381	292133	29213.3	262919.7	1929.21	535
5807	9867	338	452	255	359878	61179.26	298698.74	1603.48	709
5808	6487	474	420	390	295634	65039.48	230594.52	1237.88	746
5809	7961	300	469	381	274587	43933.92	230653.08	1692.45	528
5810	5769	403	455	268	391923	105819.21	286103.79	1535.87	731
5811	3044	331	413	320	370401	66672.18	303728.82	2020.72	625
5812	2064	342	461	211	294733	82525.24	212207.76	1411.82	609
5813	7855	202	355	449	255805	23022.45	232782.55	1249.63	748
5814	9878	400	455	381	410990	94527.7	316462.3	1698.84	726
5815	4510	361	401	372	237411	59352.75	178058.25	955.86	736
5816	5493	363	403	392	275987	33118.44	242868.56	1303.77	707
5817	4732	447	414	445	483262	33828.34	449433.66	3297.78	529
5818	4718	405	459	344	322741	25819.28	296921.72	1417.55	788
5819	8509	432	388	313	353311	91860.86	261450.14	1918.43	507
5820	9258	430	405	302	440411	22020.55	418390.45	3070	506
5821	4543	449	381	413	408693	40869.3	367823.7	1974.56	715
5822	7274	263	445	416	377205	82985.1	294219.9	1957.45	639
5823	8146	346	403	310	433237	121306.36	311930.64	1674.51	742
5824	5342	364	388	417	243328	68131.84	175196.16	1285.53	545
5825	2508	247	444	430	331203	96048.87	235154.13	1122.66	766
5826	9079	487	392	279	490545	53959.95	436585.05	2084.32	760
5827	5857	485	425	268	353407	95419.89	257987.11	1546.76	677
5828	7964	206	378	356	491353	132665.31	358687.69	1512.24	844
5829	3299	354	457	243	301993	78518.18	223474.82	1639.78	514
5830	5737	251	465	392	392930	66798.1	326131.9	1374.99	824
5831	6605	462	390	351	450862	72137.92	378724.08	2033.07	713
5832	2728	484	443	331	277165	52661.35	224503.65	946.52	833
5833	6267	274	371	258	289469	37630.97	251838.03	1675.48	606
5834	5459	370	415	411	413300	28931	384369	1835.04	798
5835	3201	373	419	364	235164	11758.2	223405.8	1199.29	733
5836	4703	287	421	384	426532	72510.44	354021.56	1900.46	799
5837	6612	443	497	302	484894	82431.98	402462.02	2160.5	699
5838	7792	201	356	412	482263	24113.15	458149.85	3048.08	625
5839	6611	205	486	233	244296	12214.8	232081.2	1107.99	758
5840	9646	420	378	379	318417	19105.02	299311.98	1428.96	650
5841	3495	247	403	328	329110	39493.2	289616.8	1926.83	640
